,nlayers,layers,activators,ini,reg,opt,batch_size
285,1,"[10, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),32
286,1,"[10, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),64
287,1,"[10, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),256
288,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),32
289,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),64
290,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),256
291,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),32
292,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),64
293,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),256
294,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),32
295,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),64
296,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),256
297,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),32
298,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),64
299,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),256
300,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),32
301,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),64
302,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),256
303,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),32
304,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),64
305,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),256
306,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),32
307,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),64
308,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),256
309,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),32
310,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),64
311,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),256
312,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),32
313,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),64
314,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),256
315,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),32
316,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),64
317,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),256
318,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),32
319,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),64
320,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),256
321,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),32
322,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),64
323,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),256
324,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),32
325,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),64
326,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),256
327,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),32
328,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),64
329,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),256
330,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),32
331,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),64
332,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),256
333,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),32
334,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),64
335,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),256
336,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),32
337,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),64
338,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),256
339,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),32
340,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),64
341,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),256
342,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),32
343,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),64
344,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),256
345,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),32
346,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),64
347,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),256
348,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),32
349,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),64
350,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),256
351,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),32
352,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),64
353,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),256
354,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),32
355,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),64
356,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),256
357,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),32
358,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),64
359,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),256
360,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),32
361,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),64
362,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),256
363,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),32
364,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),64
365,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),256
366,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),32
367,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),64
368,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),256
369,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),32
370,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),64
371,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),256
372,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),32
373,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),64
374,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),256
375,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),32
376,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),64
377,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),256
378,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),32
379,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),64
380,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),256
381,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),32
382,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),64
383,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),256
384,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),32
385,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),64
386,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),256
387,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),32
388,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),64
389,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),256
390,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),32
391,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),64
392,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),256
393,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),32
394,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),64
395,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),256
396,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),32
397,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),64
398,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),256
399,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),32
400,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),64
401,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),256
402,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),32
403,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),64
404,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),256
405,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),32
406,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),64
407,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),256
408,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),32
409,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),64
410,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),Adagrad(lr=0.01),256
411,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),32
412,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),64
413,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),Adagrad(lr=0.01),256
414,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),32
415,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),64
416,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),Adagrad(lr=0.01),256
417,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),32
418,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),64
419,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),Adagrad(lr=0.01),256
420,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),32
421,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),64
422,1,"[20, 13]","['relu', 'softmax']",uniform,l2(0.001),RMSprop(lr=0.01),256
423,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),32
424,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),64
425,1,"[20, 13]","['relu', 'softmax']",normal,l2(0.001),RMSprop(lr=0.01),256
426,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),32
427,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),64
428,1,"[20, 13]","['relu', 'softmax']",he_normal,l2(0.001),RMSprop(lr=0.01),256
429,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),32
430,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),64
431,1,"[20, 13]","['relu', 'softmax']",lecun_uniform,l2(0.001),RMSprop(lr=0.01),256
432,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),32
433,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),64
434,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),SGD(lr=0.01),256
435,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),32
436,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),64
437,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),SGD(lr=0.01),256
438,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),32
439,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),64
440,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),SGD(lr=0.01),256
441,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),32
442,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),64
443,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),SGD(lr=0.01),256
444,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),32
445,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),64
446,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adam(lr=0.01),256
447,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),32
448,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),64
449,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adam(lr=0.01),256
450,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),32
451,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),64
452,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adam(lr=0.01),256
453,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),32
454,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),64
455,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adam(lr=0.01),256
456,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),32
457,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),64
458,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),Adagrad(lr=0.01),256
459,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),32
460,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),64
461,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),Adagrad(lr=0.01),256
462,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),32
463,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),64
464,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),Adagrad(lr=0.01),256
465,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),32
466,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),64
467,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),Adagrad(lr=0.01),256
468,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),32
469,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),64
470,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.1),RMSprop(lr=0.01),256
471,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),32
472,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),64
473,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.1),RMSprop(lr=0.01),256
474,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),32
475,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),64
476,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.1),RMSprop(lr=0.01),256
477,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),32
478,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),64
479,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.1),RMSprop(lr=0.01),256
480,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),32
481,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),64
482,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),SGD(lr=0.01),256
483,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),32
484,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),64
485,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),SGD(lr=0.01),256
486,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),32
487,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),64
488,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),SGD(lr=0.01),256
489,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),32
490,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),64
491,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),SGD(lr=0.01),256
492,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),32
493,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),64
494,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adam(lr=0.01),256
495,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),32
496,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),64
497,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adam(lr=0.01),256
498,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),32
499,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),64
500,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adam(lr=0.01),256
501,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),32
502,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),64
503,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adam(lr=0.01),256
504,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),32
505,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),64
506,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),Adagrad(lr=0.01),256
507,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),32
508,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),64
509,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),Adagrad(lr=0.01),256
510,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),32
511,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),64
512,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),Adagrad(lr=0.01),256
513,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),32
514,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),64
515,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),Adagrad(lr=0.01),256
516,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),32
517,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),64
518,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.01),RMSprop(lr=0.01),256
519,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),32
520,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),64
521,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.01),RMSprop(lr=0.01),256
522,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),32
523,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),64
524,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.01),RMSprop(lr=0.01),256
525,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),32
526,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),64
527,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.01),RMSprop(lr=0.01),256
528,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),32
529,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),64
530,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),SGD(lr=0.01),256
531,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),32
532,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),64
533,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),SGD(lr=0.01),256
534,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),32
535,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),64
536,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),SGD(lr=0.01),256
537,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),32
538,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),64
539,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),SGD(lr=0.01),256
540,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),32
541,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),64
542,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",uniform,l2(0.001),Adam(lr=0.01),256
543,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),32
544,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),64
545,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",normal,l2(0.001),Adam(lr=0.01),256
546,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),32
547,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),64
548,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",he_normal,l2(0.001),Adam(lr=0.01),256
549,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),32
550,2,"[5, 5, 13]","['relu', 'relu', 'softmax']",lecun_uniform,l2(0.001),Adam(lr=0.01),64
